order_id,arrival_time,customer_tier,order_type,item_count,urgency_score,priority_level,verification_time,pick_duration,had_error,redo_duration,queue_entry_time,wait_to_picker,picker_id,assignment_time,completion_time,total_fulfillment_time,status,exception_reason,in_queue
2105,175.57023377203112,regular,Fragile,2,2.84,low,0.044973007276583835,0.7292670694874536,True,0.2206983162094406,175.6152067793077,0.0,3.0,175.6152067793077,176.5651721650046,0.994938392973495,fulfilled,,False
2106,175.67121087627132,regular,Standard,7,2.84,low,0.022095443985519804,0.7588692819461683,False,,175.69330632025682,0.0,5.0,175.69330632025682,176.452175602203,0.7809647259316819,fulfilled,,False
2107,175.74506494232557,prime,Standard,3,4.08,medium,0.04177611354851775,0.5874867413155366,False,,175.78684105587408,0.0,6.0,175.78684105587408,176.3743277971896,0.629262854864038,fulfilled,,False
2108,175.82049841334725,regular,Fragile,5,3.26,medium,0.031151240828342232,0.7891353177600383,False,,175.8516496541756,0.0,4.0,175.8516496541756,176.64078497193563,0.8202865585883785,fulfilled,,False
2109,175.92328588785978,prime,Fragile,8,5.48,high,0.029150889278073865,1.1083028410991724,False,,175.95243677713785,0.0,0.0,175.95243677713785,177.06073961823702,1.1374537303772456,fulfilled,,False
2110,176.00943323441032,regular,Standard,1,2.0,low,0.03154016096968433,0.43735786125642595,False,,176.04097339538,0.0,1.0,176.04097339538,176.47833125663644,0.46889802222611365,fulfilled,,False
2111,176.10468851522123,prime,Express,5,6.459999999999999,high,0.03566252250545239,0.3714811601056204,False,,176.14035103772667,0.0,7.0,176.14035103772667,176.5118321978323,0.40714368261106415,fulfilled,,False
2112,176.1671145097802,prime,Fragile,5,5.06,high,0.03596487187246111,0.8294363090497996,False,,176.20307938165266,0.0,2.0,176.20307938165266,177.03251569070247,0.8654011809222766,fulfilled,,False
2113,176.2682037568469,regular,Bulky,5,1.8599999999999999,low,0.046566602197334564,1.129673855020324,False,,176.31477035904425,0.05955743814536163,6.0,176.3743277971896,177.50400165220992,1.2357978953630209,fulfilled,,False
2114,176.36751360191298,prime,Fragile,4,4.92,medium,0.0458723379690167,0.9076756105290681,False,,176.413385939882,0.03878966232099401,5.0,176.452175602203,177.35985121273205,0.992337610819078,fulfilled,,False
2115,176.46810049079667,prime,Standard,3,4.08,medium,0.04337338422484533,0.6191068396152207,False,,176.51147387502152,0.0,1.0,176.51147387502152,177.13058071463675,0.6624802238400775,fulfilled,,False
2116,176.52591421318613,regular,Fragile,8,3.68,medium,0.02860573516550754,0.7225809567172893,False,,176.55451994835164,0.0,7.0,176.55451994835164,177.27710090506892,0.7511866918827934,fulfilled,,False
2117,176.57952280928822,regular,Standard,2,2.14,low,0.02711262443453048,0.5427616788137768,False,,176.60663543372274,0.0,3.0,176.60663543372274,177.14939711253652,0.569874303248298,fulfilled,,False
2118,176.6805007116138,prime,Bulky,7,3.94,medium,0.03238935599149878,1.2691806235423722,False,,176.71289006760531,0.0,4.0,176.71289006760531,177.9820706911477,1.3015699795338946,fulfilled,,False
2119,176.73478868922345,prime,Fragile,7,5.34,high,0.02854897884440618,,False,,176.76333766806786,,,,176.96333766806785,0.22854897884440106,cancelled,cancelled,False
2120,176.83772821069576,regular,Bulky,5,1.8599999999999999,low,0.025329121839970613,1.1086703543693415,False,,176.86305733253573,0.16945835816673593,2.0,177.03251569070247,178.1411860450718,1.3034578343760472,fulfilled,,False
2121,176.92129823657396,regular,Express,7,4.9399999999999995,medium,0.027007941364532495,0.28155477849613586,False,,176.9483061779385,0.1124334402985312,0.0,177.06073961823702,177.34229439673317,0.4209961601592056,fulfilled,,False
2122,177.00220966346956,prime,Standard,8,4.779999999999999,medium,0.03920824210084304,0.640245231152308,False,,177.0414179055704,0.08916280906635166,1.0,177.13058071463675,177.77082594578906,0.7686162823194991,fulfilled,,False
2123,177.0627918276222,prime,Standard,8,4.779999999999999,medium,0.025702952434299556,0.8456047782811904,True,0.40980488601917164,177.0884947800565,0.06090233248002619,3.0,177.14939711253652,178.4048067768369,1.3420149492147004,fulfilled,,False
2124,177.17029623510965,prime,Standard,8,4.779999999999999,medium,0.034220428527932056,0.8229879747166834,False,,177.20451666363758,0.07258424143134334,7.0,177.27710090506892,178.1000888797856,0.9297926446759561,fulfilled,,False
2125,177.2440906274488,regular,Standard,3,2.28,low,0.03106633030477849,0.41163840519698314,False,,177.27515695775358,0.0671374389795858,0.0,177.34229439673317,177.75393280193015,0.5098421744813493,fulfilled,,False
2126,177.33222665320775,regular,Standard,5,2.5599999999999996,low,0.04891072112859405,0.5858838480106611,False,,177.38113737433636,0.0,5.0,177.38113737433636,177.96702122234703,0.6347945691392738,fulfilled,,False
2127,177.38706581990434,regular,Express,7,4.9399999999999995,medium,0.02100582075634947,0.3753678790398136,False,,177.4080716406607,0.09593001154922831,6.0,177.50400165220992,177.87936953124972,0.49230371134538586,fulfilled,,False
2128,177.48804753866696,regular,Standard,7,2.84,low,0.021229314883386113,0.6384938916680806,False,,177.50927685355035,0.2446559483798012,0.0,177.75393280193015,178.39242669359822,0.904379154931263,fulfilled,,False
2129,177.55690936712,regular,Fragile,4,3.12,medium,0.030276005231816755,0.8359290139609842,False,,177.58718537235183,0.18364057343723061,1.0,177.77082594578906,178.60675495975005,1.0498455926300494,fulfilled,,False
2130,177.66358530378568,regular,Standard,1,2.0,low,0.02528493846710396,0.37380703709915597,True,0.14387003933849085,177.6888702422528,0.19049928899693214,6.0,177.87936953124972,178.39704660768737,0.7334613039016915,failed,picking_error_unresolved,False
2131,177.73473097230712,regular,Fragile,5,3.26,medium,0.02796346775427657,0.7011015653702117,False,,177.7626944400614,0.2043267822856194,5.0,177.96702122234703,178.66812278771724,0.9333918154101184,fulfilled,,False
2132,177.79706872702144,prime,Standard,1,3.8,medium,0.03312441457311991,0.49082093638484986,False,,177.83019314159455,0.15187754955314858,4.0,177.9820706911477,178.47289162753253,0.6758229005110934,fulfilled,,False
